Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long
201900038605,1,11,2019,10:55,1,45,45234,2,3,3,6,QUAI DU FORT ALLEAUME - R CLOITRE ST AIGNAN,47,
201900038606,30,10,2019,16:15,1,45,45234,2,9,8,6,PL DU MARTROI,47,
201900038607,28,10,2019,13:50,1,44,44184,2,6,2,3,RTE DES FRÉCHETS / ALLEE DES LILAS,47,
201900038608,2,11,2019,18:55,3,44,44190,2,1,2,5,PERIPHERIQUE,47,
201900038609,1,11,2019,13:15,1,42,42095,2,1,8,3,DORIAN (RUE),45,
201900038610,1,11,2019,10:00,1,41,41018,2,1,1,6,GAMBETTA (AVENUE),47,
201900038611,29,10,2019,16:15,1,40,40279,2,3,1,3,LATTRE DE TASSIGNY (BOULEVARD DE),43,
201900038612,1,11,2019,16:28,1,37,37261,2,3,8,6,DE GAULLE (AVENUE DU GENERAL),47,
201900038613,31,10,2019,23:35,5,37,37261,2,2,1,3,MAINE (RUE DU),47,
201900038614,27,10,2019,10:17,1,36,36044,2,2,1,6,11 RUE DU 8 MAI 1945,46,
201900038615,2,11,2019,10:45,1,35,35278,1,9,1,4,RD 137,48,
201900038616,2,11,2019,8:50,1,35,35238,1,1,3,6,RN136,48,
201900038617,1,11,2019,18:10,2,35,35051,1,1,2,3,RN136,48,
201900038618,1,11,2019,8:50,1,35,35238,2,1,2,6,GUILLOUX (LOUIS),48,
201900038619,31,10,2019,18:00,5,35,35238,2,2,1,3,CHURCHILL (AVENUE SIR WINSTON),48,
201900038620,30,10,2019,18:00,5,35,35238,2,1,2,3,VERN (DE),48,
201900038621,30,10,2019,16:30,1,35,35238,2,1,2,6,BRIAND (AVENUE ARISTIDE),48,
201900038622,29,10,2019,22:15,5,35,35115,2,3,1,6,MARCEAU (RUE),48,
201900038623,28,10,2019,16:05,1,34,34108,1,1,1,3,RD 600,43,
201900038624,31,10,2019,3:30,5,34,34172,2,1,1,7,GUESDE (RUE JULES),43,
201900038625,30,10,2019,18:18,5,34,34172,2,1,1,2,Théroigne de Méricourt ( avenue ),43,
201900038626,30,10,2019,14:15,1,34,34172,2,1,1,2,TELEMAQUE (BOULEVARD),43,
201900038627,30,10,2019,6:40,2,34,34172,2,1,1,4,MARES (AVENUE HENRI),43,
201900038628,1,11,2019,3:30,5,33,33522,2,3,1,3,RTE DE TOULOUSE,44,
201900038629,1,11,2019,0:01,5,33,33069,2,2,1,2,RUE RAYMOND LAVIGNE,44,
201900038630,30,10,2019,20:15,5,33,33281,2,2,2,3,AVE DE FONCASTEL,44,
201900038631,31,10,2019,8:50,1,33,33167,2,2,9,6,AVE DE LA LIBERATION,44,
201900038632,10,10,2019,23:35,5,33,33063,2,2,1,3,RUE JEAN SOULA,44,
201900038633,30,10,2019,23:45,5,33,33063,2,3,8,6,CROIX (QUAI SAINTE-),44,
201900038634,30,10,2019,14:45,1,33,33318,2,1,1,3,AVE PASTEUR,44,
201900038635,29,10,2019,17:55,1,33,33522,2,3,1,3,RTE DE TOULOUSE,44,
201900038636,29,10,2019,17:12,1,33,33192,2,3,1,5,CRS DU GENERAL DE GAULLE,44,
201900038637,29,10,2019,10:00,1,33,33192,2,6,1,6,MALARTIC (BD DE),44,
201900038638,29,10,2019,8:00,1,33,33063,2,1,1,3,DUBERGIER (RUE DUFFOUR) (1-21),44,
201900038639,26,10,2019,0:30,5,33,33009,2,1,1,7,278 Bd DE LA PLAGE,44,
201900038640,2,11,2019,20:42,5,32,32013,2,2,6,3,ROUGET DE LISLE,43,
201900038641,31,10,2019,9:30,1,30,30189,2,1,2,2,MAS DE CHEYLON,43,
201900038642,2,11,2019,2:33,3,29,29232,2,1,3,7,VOIE EXPRESS QUIMPER - PLUGUFFAN,47,
201900038643,31,10,2019,17:27,2,29,29232,2,1,2,3,AMIRAL RONARC'H RUE,47,
201900038644,30,10,2019,7:10,5,29,29232,1,3,2,3,TY BOS AVENUE DE,47,
201900038645,31,10,2019,22:15,5,29,29039,2,3,8,3,GARE (AVENUE DE LA),47,
201900038646,2,11,2019,18:50,1,29,29019,2,9,1,7,LOUPPE ALBERT (DE 71 A 95 ET 64 A 84),48,
201900038647,2,11,2019,14:10,1,29,29019,2,3,1,3,LEOQUET JEAN,48,
201900038648,31,10,2019,19:10,3,29,29019,1,1,2,4,RD 112 (PEN AR CH'LEUZ A PONT DESFOSSES),48,
201900038649,31,10,2019,0:00,5,28,28085,2,9,3,6,PEGUY (BOULEVARD CHARLES),48,
201900038650,2,11,2019,17:45,2,26,26281,2,6,2,6,CARNOT (PLACE),45,
201900038651,2,11,2019,15:25,1,26,26198,2,1,2,6,JAURES (Avenue Jean),44,
201900038652,31,10,2019,2:25,3,26,26008,2,2,1,6,STADE (Rue du ),44,
201900038653,30,10,2019,17:20,3,25,25056,1,1,2,2,RN 1057 (CH. EPITAPHE-CH. MONTBOUCONS),47,
201900038654,12,10,2019,23:30,5,22,22278,2,6,1,3,AURORE (RD PT DE L'),48,
201900038655,29,10,2019,18:10,5,22,22113,2,1,1,3,PARK NEVEZ (AVENUE DE),48,
201900038656,2,11,2019,20:00,5,18,18033,2,1,2,1,VOGUE (RUE ARNAUD DE),47,
201900038657,2,11,2019,18:35,5,17,17291,2,1,3,1,BELGIQUE  RUE,46,
201900038658,1,11,2019,12:40,1,17,17300,2,2,2,3,JOFFRE   BOULEVARD (1-25),46,
201900038659,30,10,2019,19:40,5,17,17300,2,6,2,3,MOULIN   AVENUE JEAN,46,
201900038660,2,11,2019,19:40,5,17,17299,2,1,1,6,PELLETAN AVENUE,45,
201900038661,29,10,2019,16:50,1,14,14366,2,3,2,3,DELAUNAY(ALLEE),49,
201900038662,2,11,2019,20:20,5,14,14118,2,3,8,3,VENDEUVRE (QUAI),49,
201900038663,2,11,2019,12:10,1,14,14118,2,1,2,3,DUNOIS (BOULEVARD),49,
201900038664,1,11,2019,19:45,5,14,14118,2,3,1,3,HARCOURT (AVENUE D'),49,
201900038665,1,11,2019,1:00,5,14,14118,2,1,1,2,FALAISE (RUE DE -144),49,
201900038666,29,10,2019,18:10,5,13,13117,2,1,1,2,MARSEILLE ( AVENUE DE ),43,
201900038667,1,11,2019,18:18,5,13,13207,2,1,1,5,Corniche John Fitzgérald Kennedy,43,
201900038668,1,11,2019,13:15,1,13,13212,2,3,1,3,SAINT BARNABE (AVENUE DE),43,
201900038669,1,11,2019,2:10,5,13,13202,2,2,1,3,ROGER SALENGRO (AVENUE),43,
201900038670,30,10,2019,14:20,1,13,13203,2,1,1,6,PLOMBIERES (BOULEVARD DES),43,
201900038671,30,10,2019,11:05,1,12,12145,1,1,1,3,PEYRE (ROUTE DE),44,
201900038672,20,8,2019,16:22,1,11,11262,2,1,1,6,TURENNE (RUE ET IMPASSE DE),43,
201900038673,27,10,2019,20:50,3,11,11069,1,1,1,2,RD 6113,43,
201900038674,28,10,2019,16:50,1,11,11069,2,1,1,3,IENA -ALLEE D'- N° IMPAIRS APRES 51,43,
201900038675,30,10,2019,17:27,2,10,10297,2,1,1,6,ROBERT KELLER (RUE),48,
201900038676,29,10,2019,20:58,5,10,10387,2,2,1,7,JULES GUESDE (RUE),48,
201900038677,29,10,2019,17:19,1,10,10357,1,1,1,6,ROCADE EST,48,
201900038678,29,10,2019,11:19,1,10,10081,1,9,2,5,ROCADE OUEST (RD 610),48,
201900038679,29,10,2019,18:00,5,9,9122,2,1,1,2,LECLERC (AVENUE DU GENERAL),42,
201900038680,28,10,2019,18:45,5,8,8105,2,1,1,6,ARCHES (AVENUE),49,
201900038681,2,11,2019,11:50,1,6,6088,2,1,1,6,VOIE RAPIDE,43,
201900038682,1,11,2019,20:32,5,6,6088,2,1,8,5,JOLY (CORNICHE ANDRE DE),43,
201900038683,1,11,2019,18:02,5,6,6088,2,9,1,6,MASSENA (PLACE),43,
201900038684,30,10,2019,11:00,1,6,6088,2,2,1,6,LAMARTINE (R.),43,
201900038685,29,10,2019,7:10,2,6,6104,2,3,1,1,AVENUE PIERRE ET MARIE CURIE,43,
201900038686,31,10,2019,21:45,5,6,6069,2,1,2,1,VICTORIA (AVENUE ET TRAVERSE),43,
201900038687,31,10,2019,18:35,3,6,6069,2,1,2,6,SEMARD (AVENUE PIERRE),43,
201900038688,1,11,2019,15:50,1,6,6004,2,9,1,3,NICE(RN.7) AV.ET RTE DE,43,
201900038689,29,10,2019,12:10,1,6,6004,2,2,1,6,JOFFRE AV.MARECHAL,43,
201900038690,29,10,2019,8:45,1,5,5061,2,4,1,2,VEYNES ( AVENUE DE  ),44,
201900038691,28,10,2019,15:30,1,5,5061,2,1,1,7,EMBRUN ( AVENUE D'),44,
201900038692,2,11,2019,5:30,5,75,75120,2,1,2,6,ECHANGEUR BAGNOLET,48,
201900038693,2,11,2019,0:30,5,75,75112,2,1,2,4,BD PERIPHERIQUE INTERIEUR,48,
201900038694,31,10,2019,7:00,2,75,75113,2,4,2,6,ECHANGEUR ITALIE,48,
201900038695,30,10,2019,22:10,5,75,75112,2,4,1,5,BD PERIPHERIQUE EXTERIEUR,48,
201900038696,1,11,2019,7:14,1,75,75112,2,1,3,6,QUAI DE LA RAPEE,48,
201900038697,31,10,2019,23:46,5,75,75104,2,7,1,6,PLACE DE LA BASTILLE,48,
201900038698,30,10,2019,11:35,1,75,75103,2,2,1,3,RUE ETIENNE MARCEL,48,
201900038699,14,10,2019,20:10,5,75,75112,2,1,2,3,BD PERIPHERIQUE EXTERIEUR,48,
201900038700,31,10,2019,15:40,1,75,75106,2,7,1,6,PLACE SAINT ANDRE DES ARTS,48,
201900038701,30,10,2019,2:01,5,75,75105,2,2,2,3,RUE SAINT JACQUES,48,
201900038702,2,11,2019,5:00,5,75,75120,2,2,2,6,RUE DES MARAICHERS,48,
201900038703,1,11,2019,17:30,2,75,75120,2,5,2,6,RUE SAINT FARGEAU,48,
201900038704,1,11,2019,12:10,1,75,75120,2,2,2,3,RUE DUPONT DE L EURE,48,
201900038705,30,10,2019,8:30,1,75,75120,2,3,8,3,RUE DE BELLEVILLE,48,
201900038706,1,11,2019,18:30,5,75,75118,2,2,2,3,RUE D AUBERVILLIERS,48,
201900038707,1,11,2019,13:10,1,75,75119,2,1,8,3,BOULEVARD DE LA VILLETTE,48,
201900038708,1,11,2019,6:20,5,75,75119,2,2,2,3,RUE DES BOIS,48,
201900038709,30,10,2019,1:20,5,75,75118,2,2,2,6,RUE DE LA CHAPELLE,48,
201900038710,30,10,2019,15:30,1,75,75118,2,1,1,6,RUE DE LA CHAPELLE,48,
201900038711,31,10,2019,9:30,1,75,75117,2,1,1,6,RUE LEGENDRE,48,
201900038712,28,10,2019,19:45,5,75,75117,2,2,1,3,RUE DE ROME,48,
201900038713,29,10,2019,17:10,5,75,75116,2,2,1,6,ROUTE DE LA MUETTE A NEUILLY,48,
201900038714,31,10,2019,12:35,1,75,75114,2,7,1,3,BOULEVARD BRUNE,48,
201900038715,1,11,2019,3:00,5,75,75106,2,2,1,6,BOULEVARD SAINT GERMAIN,48,
201900038716,31,10,2019,9:35,1,75,75113,2,3,8,3,BOULEVARD KELLERMANN,48,
201900038717,30,10,2019,21:20,5,75,75113,2,3,1,3,RUE DE TOLBIAC,48,
201900038718,30,10,2019,12:40,1,75,75113,2,3,1,7,AVENUE DES GOBELINS,48,
201900038719,30,10,2019,7:00,1,75,75113,2,1,8,6,RUE WATT,48,
201900038720,2,11,2019,14:55,1,75,75112,2,2,1,3,BOULEVARD DIDEROT,48,
201900038721,2,11,2019,0:50,5,75,75112,2,1,2,6,COURS DE VINCENNES,48,
